Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
4,3,high,442,12.08304597,7,2.0,2.217336307,0.029958096,1.153684115,0,210522,0.630814707,27.36036684,0.9750705040000001,3.3729455460000004,0.578672446,1.103554581,0.9679413259999999
4,8,medium,355,9.38083152,6,2.0,2.22483387,-0.34636897899999997,1.277922566,0,211004,0.654522161,24.73371834,0.973438782,3.4993478889999996,0.91086331,0.8625022379999999,0.88858261
6,9,medium,341,12.60952021,5,3.0,3.008854365,-668.6033792999999,17.83011949,0,211718,0.6346628120000001,22.37572201,0.973869981,2.965425704,0.48728936,1.1502086009999999,0.955556339
0,7,medium,240,8.0,4,3.0,2.712293256,-0.809361285,1.244974652,0,211892,0.6609213629999999,19.29337556,0.976343893,3.0142072339999997,0.717846981,0.960086483,0.974030367
4,2,high,407,12.40967365,7,2.0,2.137382562,-0.369728561,1.369839733,0,212983,0.685748558,30.25752972,0.976408038,3.7502366489999996,0.9923063129999999,0.8436821040000001,0.870221923
2,8,low,193,4.582575695,5,2.0,2.598662259,-2.9321272210000004,1.5998620590000001,0,213618,0.57975014,13.05619989,0.961488505,2.676579493,0.66545455,0.950273005,0.945644695
3,7,medium,446,13.85640646,8,2.0,2.0773204180000002,-0.386672653,1.4410868369999998,0,213629,0.6757282059999999,33.15938939,0.961169795,3.853801142,0.913174987,0.9120840309999999,0.8402067940000001
6,6,medium,332,4.123105626,7,3.0,2.552263527,0.34451766799999994,1.012004982,0,213837,0.544456657,19.52749816,0.8752523190000001,2.853862201,0.238136314,1.632110784,0.97163604
2,0,low,203,5.830951895,6,2.0,2.2746760040000003,-0.323985147,1.226514481,0,213971,0.607758685,16.4991784,0.937649231,2.843491853,0.515133653,1.1925038209999999,0.948667838
3,1,medium,296,11.26942767,5,3.0,2.583189674,-2.4313536609999997,1.659104074,0,214190,0.689208961,23.75203921,0.9886713659999999,3.332929005,0.88102849,0.8678275240000001,0.970511184
7,2,high,305,8.0,7,3.0,2.539418103,0.375150835,1.008918781,0,214437,0.612902009,20.38899562,0.9531851570000001,3.17928149,0.66151421,1.028612404,0.926583698
2,0,low,301,18.27566688,5,2.0,2.373494476,-14.93854336,3.38733634,0,214522,0.7865382759999999,29.22518893,0.974594802,3.688424552,1.332029735,0.663638223,0.916958497
3,4,high,242,4.358898944,5,2.0,2.5450892830000003,-6.813824052999999,2.244132235,0,214747,0.572443955,14.31730394,0.930413068,2.863940733,0.766503527,0.87244724,0.8697431640000001
2,8,high,303,7.874007874,7,8.0,4.545037687,0.558714803,0.738279525,0,214874,0.624196499,21.0808793,0.909238575,3.4077338239999997,0.91412477,0.868484668,0.7712831259999999
7,10,low,399,10.72380529,7,2.0,2.1739923180000003,0.241629701,1.110798425,0,214973,0.618965843,26.39370979,0.947731254,3.260560489,0.457232267,1.255810932,0.96501778
3,0,medium,283,4.898979486,6,2.0,2.394077406,-4.81806348,2.096867457,0,215054,0.606543917,18.17727142,0.934717997,3.155897048,0.8357027229999999,0.869852452,0.848381805
3,9,medium,299,14.62873884,4,2.0,2.430989737,-1.205121079,1.355737657,0,215124,0.721821534,24.36266589,0.954673586,3.316133696,0.96499763,0.798155255,0.977406885
5,10,low,209,8.366600265,4,2.0,2.473094275,-0.331820522,1.0840226929999999,0,215276,0.6138124460000001,13.88856637,0.9559283409999999,2.8941867689999996,1.002814216,0.713391062,0.924772466
6,9,medium,323,11.87434209,5,3.0,2.912158708,-712.9241581,19.00675883,0,215284,0.665284141,22.9054847,0.980632098,3.201850615,0.760071748,0.921110902,0.98246712
6,9,medium,286,4.69041576,5,2.0,2.530883567,-5.272079781,2.039189795,0,215377,0.553738292,14.94410493,0.88730863,2.899402344,0.707850608,0.912630578,0.8300241429999999
4,4,medium,310,12.28820573,5,3.0,2.323645244,-5.29075464,2.371854017,0,215393,0.724439545,27.40337706,0.959975896,3.5652127069999997,1.1021384090000002,0.76159936,0.877940765
1,2,medium,398,7.7459666920000005,8,2.0,2.366975439,-2.078116903,1.610379587,0,215404,0.5771430320000001,21.17746641,0.9246845290000001,3.183529146,0.572044701,1.079221374,0.916542283
6,0,medium,263,3.31662479,6,2.0,2.239718115,0.5494453020000001,0.915266696,0,215515,0.5274567720000001,15.82866799,0.88144493,2.6278468619999997,0.21892521899999998,1.673718621,0.973823722
6,6,low,324,5.385164807000001,6,3.0,2.7502801789999998,-1.965601613,1.467164235,0,215594,0.577075779,18.93729757,0.9447796209999999,2.9818035519999997,0.48794077700000005,1.169362936,0.959256223
3,4,high,279,3.8729833460000003,5,3.0,2.653464764,0.821216045,0.784809436,0,215896,0.564454639,15.49640002,0.918816277,2.978331559,0.731595668,0.9186422409999999,0.847554892
4,7,low,240,5.830951895,5,4.0,3.543276695,0.31198397699999997,0.7817405479999999,0,216219,0.560722934,13.73184576,0.9356054229999999,2.831069367,0.7216700220000001,0.9103486279999999,0.889246614
0,1,low,254,7.141428428999999,5,2.0,2.360245629,-0.67219982,1.265541428,0,216343,0.647255317,19.30470275,0.9781170140000001,3.127710605,0.803646133,0.9043050359999999,0.947076707
2,0,low,11,0.0,0,2.7530802943851813,2.765469071161499,-16.70728534785461,1.7280482469417828,0,216672,-9.940000000000001e-11,1.0,0.0,-5.37e-18,-2.83e-18,1.000000002,0.0
6,6,medium,302,5.099019514,6,4.0,2.960097765,0.096095624,1.007750255,0,216676,0.577061146,20.4736917,0.928006445,2.853543083,0.252015977,1.620199701,0.979677432
3,6,medium,282,6.32455532,5,5.0,3.4116858310000002,-0.100694281,0.9748258540000001,0,216699,0.596976483,18.43851431,0.960606181,2.9659153989999996,0.535719271,1.128110299,0.961485557
3,10,medium,312,8.602325267000001,5,4.0,3.09796153,-179.40557900000002,9.180963271,0,216924,0.651034226,22.46809065,0.970432347,3.295463794,0.79424534,0.9262547879999999,0.93829537
4,5,high,341,4.898979486,6,2.0,2.162470976,0.453712375,1.029714108,0,217172,0.589069152,21.25153121,0.924616106,3.174743318,0.527861066,1.1651477479999999,0.928175552
3,0,high,410,8.124038405,8,2.0,2.201893797,-0.194353418,1.247967579,0,217294,0.608129965,24.19144051,0.935743545,3.451269576,0.738051468,0.973377795,0.866479943
3,0,medium,285,4.472135955,7,1.0,1.8138586069999998,-0.7856634490000001,1.4408228490000001,1,217726,0.578127724,19.18072999,0.900310225,3.005510821,0.428062415,1.304962281,0.935959841
3,4,high,336,5.099019514,6,2.0,2.2961156380000003,-1.3717427130000002,1.505876215,0,218166,0.599226457,18.84083781,0.927552057,3.313996323,1.006129464,0.7612148679999999,0.7381784109999999
2,6,medium,313,7.615773106000001,5,4.0,2.9963932019999997,0.02658403,1.01203209,0,218320,0.6092713479999999,19.930292899999998,0.9711883440000001,3.0649253080000003,0.5938010229999999,1.06421146,0.965766563
6,7,high,434,14.45683229,7,3.0,2.615758122,-0.829417599,1.3021275909999999,0,218533,0.6041416270000001,25.24144306,0.950025791,3.1138295460000003,0.38847523,1.305647934,0.947289846
6,0,low,334,15.55634919,5,2.0,2.317341377,-0.697089983,1.307310813,0,218722,0.7409300459999999,30.92233544,0.961706585,3.342058587,0.685224319,1.026021528,0.955653808
7,0,high,431,6.164414002999999,7,2.0,2.266144723,0.165107883,1.060656826,0,218795,0.5777558079999999,21.44698783,0.9376931999999999,3.298300302,0.6837191640000001,0.978129892,0.884711392
1,0,low,316,3.605551275,8,2.0,2.0939328219999997,0.59535905,1.0307387959999998,0,218850,0.506476771,17.71967244,0.7801080859999999,2.754762719,0.15945288300000002,1.9073709859999999,0.927175779
6,8,medium,363,36.30426972,8,2.0,2.187495385,-4.039011425,2.190987545,0,218989,0.8684740059999999,45.67768604,0.9449232390000001,3.8238323989999996,0.912215288,0.9386747190000001,0.9547790290000001
1,2,low,118,3.741657387,4,2.0,2.408156153,0.617721786,0.755518221,0,219495,0.584342437,9.843571045,0.9409035379999999,2.4280510680000003,0.754213954,0.869434934,0.902445576
3,2,high,388,10.95445115,8,2.0,2.235226378,-5.043436506,2.31114489,0,219760,0.6941075640000001,32.34803281,0.964765222,3.699186268,0.8404913709999999,0.952721322,0.9132698029999999
1,0,medium,246,9.797958971,6,2.0,2.060421916,0.8608200840000001,0.922384895,0,219920,0.6869228390000001,21.69147123,0.968229353,3.374802312,1.005993044,0.821516783,0.875972193
1,9,low,202,3.31662479,5,2.0,2.450076113,-0.088892155,1.019464219,0,219983,0.529222021,12.19122961,0.909732175,2.525437783,0.42455476,1.219709572,0.9375937209999999
4,5,low,185,3.16227766,4,2.0,2.680893068,-0.261836481,0.943439087,0,220141,0.520436379,10.21326601,0.9514149679999999,2.415397468,0.581360991,0.968836409,0.938974538
7,7,medium,330,4.0,7,2.0,2.223227711,-1.3621165030000002,1.570939284,0,220304,0.577818099,20.01366295,0.8809558559999999,3.1977340689999996,0.599027753,1.091198063,0.8528595840000001
4,1,high,384,12.12435565,8,2.0,2.092234066,-0.6811497059999999,1.5186531280000002,0,220420,0.6825344409999999,32.82026131,0.9567499620000001,3.6495466839999997,0.683863317,1.0923678209999999,0.9347816090000001
0,8,medium,382,7.549834435,8,2.0,2.130697258,0.130749439,1.19746229,0,220830,0.620802918,27.020078,0.931261508,3.314284329,0.455554745,1.2861343140000001,0.964058654
0,7,medium,308,6.08276253,7,2.0,2.209936945,-0.733128442,1.4114376469999999,0,221057,0.604724981,21.97522205,0.8825761759999999,3.19170096,0.53378327,1.184430659,0.905476354
6,8,medium,393,4.472135955,6,2.0,2.256078545,0.501032907,0.925098761,1,221221,0.541414679,19.62005746,0.917088039,2.8837673319999997,0.292675741,1.449424034,0.974823951
3,4,medium,309,4.898979486,7,2.0,2.23369752,-0.338751264,1.26734584,0,221642,0.5865992289999999,19.30470975,0.881939865,3.169191247,0.65919021,1.027348572,0.8412271370000001
7,4,medium,304,12.36931688,5,2.0,2.447778647,-1.652672752,1.450233023,0,221718,0.6437410720000001,20.76316166,0.9724214859999999,3.1588586419999998,0.77027832,0.9111959540000001,0.9667334059999999
6,3,medium,559,14.52583905,8,2.0,2.143892188,-0.190027928,1.3019654040000002,0,221746,0.630582031,32.45682719,0.941477272,3.622177233,0.6205358679999999,1.080769402,0.925192957
3,4,medium,330,5.196152423,6,2.0,2.323961799,-3.023362058,1.845772109,0,221777,0.61126626,19.64359986,0.9324510490000001,3.343199013,1.0036798690000002,0.77133379,0.7569605759999999
6,2,medium,284,13.60147051,5,2.0,2.270413294,-0.39736181299999995,1.254556112,0,222001,0.690191377,22.981049300000002,0.974497825,3.3780320360000005,0.976378938,0.816449407,0.937930739
3,4,medium,301,8.544003745,5,3.0,2.3289611690000003,0.634691614,1.049084764,0,222236,0.6816999859999999,19.78097788,0.96709015,3.40898374,1.5022009440000001,0.525571416,0.768436805
2,6,low,162,4.69041576,4,2.0,2.38801091,-0.5460729879999999,1.206726866,0,222678,0.603943909,11.60464491,0.9388807259999999,2.7215686839999997,1.063736767,0.659627596,0.8232130990000001
5,0,low,109,2.236067977,4,5.0,6.608866637,1.6994049690000002,0.021090129,0,223119,0.492710474,7.716838115,0.8692637520000001,2.041450029,0.38411168799999995,1.2549784990000001,0.913082352
0,3,medium,340,11.95826074,7,3.0,2.417196477,0.197586624,1.142103004,0,223311,0.674868308,29.19985574,0.9758399409999999,3.261716822,0.441718004,1.32059988,0.978150977
7,2,high,359,5.385164807000001,6,2.0,2.31140511,0.037309482000000005,1.072901893,0,223383,0.569825784,18.48720939,0.9494991979999999,3.116488505,0.65720139,0.986537566,0.910581263
1,10,high,381,4.69041576,7,2.0,2.348212815,-20.30904122,3.9353294880000003,0,223449,0.607894583,22.43046461,0.9016824509999999,3.458771092,0.9049263000000001,0.8490278520000001,0.7505549659999999
7,0,medium,294,7.937253932999999,6,3.0,2.6133306259999998,0.028132451,1.0780120020000001,0,223513,0.62261874,21.31520562,0.9713326590000001,3.023556342,0.474818821,1.2225020309999999,0.9808895209999999
1,1,high,301,3.464101615,7,9.0,8.719361054,2.168518817,0.142255453,0,223549,0.545896927,15.8555637,0.8388818990000001,3.050106058,0.7037484690000001,0.9582043309999999,0.745131323
1,9,high,395,12.12435565,7,3.0,2.5704982000000003,-4.593746882,2.033975008,0,223932,0.674769112,29.230873699999997,0.980218659,3.573847614,0.8018263840000001,0.9515358559999999,0.94438617
3,10,high,413,14.2126704,6,5.0,3.2899965910000004,-631.8614319,16.85829265,0,224123,0.655678329,27.56556604,0.9558426590000001,3.3044848769999997,0.59655183,1.077057849,0.954397959
6,6,medium,358,12.28820573,6,2.0,2.2648559980000003,-1.284637086,1.512563902,0,224229,0.687534985,28.38626152,0.985482833,3.4648469439999996,0.75474881,0.9807683309999999,0.973437969
4,6,medium,397,6.557438524,7,2.0,2.332724742,-1.175293056,1.424363976,0,224399,0.584501617,21.780164300000003,0.944560101,3.197940927,0.56363784,1.0933961079999999,0.9399617309999999
7,3,medium,326,5.099019514,6,2.0,2.333948314,0.19351837100000002,0.996798283,0,224530,0.5642023970000001,17.83907869,0.943859934,2.9426159789999997,0.496677197,1.144175151,0.9524329090000001
6,10,high,327,6.480740698,5,3.0,2.959453297,-31.44576795,4.032287298,0,224597,0.587139499,17.46341135,0.9788654509999999,2.97497565,0.701342185,0.913859072,0.9682735490000001
2,3,high,502,16.79285562,8,2.0,2.2691206580000003,-3.464411694,1.989148069,0,224699,0.6816305,33.52780755,0.9704885990000001,3.898887368,1.060945665,0.80029941,0.8412860879999999
6,10,medium,215,4.582575695,6,2.0,2.0903824369999997,0.913124794,0.8546306020000001,0,224749,0.606304706,16.91102197,0.906366094,2.9990698310000004,0.643514582,1.069579972,0.881417405
2,4,medium,331,8.306623862999999,7,2.0,2.265446963,-2.9369896769999997,1.88725285,0,224803,0.643232742,24.66879302,0.959037756,3.356998983,0.6757271970000001,1.045982309,0.938824144
3,7,high,363,6.7823299829999995,7,2.0,2.25271161,0.030598841,1.123097355,0,225183,0.59775419,22.41666987,0.939146113,3.1579080669999997,0.5036684370000001,1.177006885,0.953298335
4,6,medium,266,5.099019514,6,2.0,2.204943993,0.483281164,0.976696353,0,225191,0.562977627,15.54706339,0.892135441,2.977646314,0.687046362,0.972167342,0.831613492
2,3,high,388,14.45683229,6,2.0,2.2797167309999997,-16.31605617,3.676869988,0,225253,0.753182989,33.60331146,0.970724441,3.960950682,1.4178044140000001,0.651620003,0.73077534
7,5,medium,233,3.0,4,7.0,10.30312,2.004144895,0.015950021,0,225321,0.467516007,10.22398631,0.8924022859999999,2.264916193,0.288853831,1.36318444,0.940745115
2,1,high,336,4.242640687,6,2.0,2.264437608,-0.141478075,1.174439075,0,225332,0.5646953889999999,18.35083954,0.883709552,3.119337672,0.631887152,1.027333557,0.8443836309999999
4,5,medium,262,4.582575695,6,2.0,2.33322971,-0.32810302199999997,1.181312467,0,225385,0.570187628,16.85435047,0.9216771909999999,2.8553671919999997,0.45355311600000003,1.227044801,0.9479193359999999
1,1,high,297,4.0,5,2.0,2.368269101,0.42108938,0.8770703609999999,0,225471,0.516408329,15.04791997,0.895167347,2.6105415880000002,0.273407428,1.469802991,0.96375511
6,4,medium,332,4.123105626,7,2.0,2.371986966,-1.16489127,1.389626298,0,225803,0.548303852,17.837398699999998,0.911253532,2.905723912,0.410550546,1.260600706,0.946030083
5,10,medium,313,9.899494937,6,2.0,2.284102459,-0.791106972,1.361152235,0,225902,0.640787696,21.6530125,0.9691190340000001,3.3250751530000002,0.856064339,0.8808587999999999,0.9115218820000001
4,2,medium,224,4.898979486,4,2.0,2.477434341,-2.414217659,1.5901734669999998,0,226446,0.590931113,13.91283677,0.9586824159999999,2.903374595,0.9320225940000001,0.7594648079999999,0.8698198490000001
5,6,high,362,12.489996000000001,8,2.0,2.041766827,0.012455333999999998,1.340678385,0,226684,0.67564146,29.44765371,0.9274811279999999,3.702679766,0.896186534,0.92608395,0.81731066
5,5,medium,317,5.385164807000001,6,5.0,3.248415108,0.413504717,0.901720782,0,226862,0.583574333,19.35280666,0.943229827,3.019549775,0.496616613,1.1743487,0.956109635
1,10,medium,278,7.549834435,6,2.0,2.255618269,-0.6578470820000001,1.3474538409999999,0,226985,0.655054406,21.76586854,0.968452985,3.295344954,0.82231669,0.9211346979999999,0.918053212
6,9,medium,290,14.93318452,6,2.0,2.3437712630000003,-4.79080398,2.145463525,0,227056,0.738180855,26.90843288,0.984592758,3.5087069210000004,1.027241371,0.8082586359999999,0.958645663
7,1,high,313,5.477225575,6,2.0,2.378236979,-0.639469088,1.24193153,0,227121,0.57170304,17.29310549,0.9448562429999999,3.027894126,0.650404099,0.991112746,0.9128197640000001
6,5,medium,314,19.59591794,7,2.0,2.10277343,-1.6411079219999998,1.774144207,0,227398,0.766633323,34.28289069,0.976287577,3.7442721,0.940877095,0.924775975,0.940223989
2,9,medium,298,6.32455532,5,5.0,3.351626182,0.461522915,0.8612400659999999,0,227513,0.5841774470000001,18.3580652,0.962944041,2.91399506,0.46892066299999996,1.193627202,0.970689165
6,4,medium,341,18.46618531,8,1.0,1.789982451,-0.937077403,1.5538675259999999,1,227810,0.701484973,31.11073692,0.9564928159999999,3.4328518260000003,0.58588421,1.168133312,0.951209691
0,4,high,213,4.242640687,4,2.0,2.63813115,-0.246920902,0.961381232,0,227829,0.548364759,12.11373955,0.9551597690000001,2.568069535,0.6061671439999999,0.9640641679999999,0.9473634890000001
7,3,high,514,6.164414002999999,8,5.0,2.855697306,0.086366681,1.120290739,0,228002,0.595325866,28.93815532,0.9381446529999999,3.352899204,0.398444397,1.323234695,0.974303519
3,5,medium,421,14.96662955,8,2.0,2.033015355,-0.050502640999999994,1.375388813,0,228030,0.72272742,36.83361195,0.9739554979999999,3.981077562,1.044877818,0.8571909590000001,0.835123625
1,8,low,351,5.916079783,7,2.0,2.131475193,0.520640925,1.028780045,0,228686,0.60022196,23.17965382,0.9233223970000001,3.2012886160000003,0.47257740299999995,1.245297707,0.9504807059999999
4,7,medium,262,3.464101615,5,6.0,4.856413033,1.585028525,0.366056424,0,228843,0.528401176,13.70563848,0.893236798,2.7299308719999997,0.5078125920000001,1.108296594,0.892527718
4,1,high,349,11.35781669,6,3.0,2.24139662,0.966653338,0.976061057,0,228904,0.681925813,23.81891927,0.9742091540000001,3.579302872,1.284130982,0.649366895,0.819587706
3,6,medium,210,4.123105626,4,2.0,2.439633394,0.02805143,0.985782981,0,229282,0.579403769,13.47510321,0.9622790370000001,2.775587766,0.739813342,0.894096586,0.921575516
4,2,high,388,6.557438524,6,2.0,2.301969405,-0.499956844,1.260300585,0,229291,0.613693935,22.84881591,0.967037873,3.3410262439999996,0.7410003270000001,0.9495539340000001,0.922299732
6,2,medium,358,6.0,6,3.0,2.636911739,0.7984474509999999,0.802080537,0,229365,0.554320968,16.87255897,0.9354820970000001,3.103909404,0.742955343,0.9029156070000001,0.858416361
4,5,low,253,7.874007874,6,2.0,2.2240412469999997,-0.513715874,1.331437074,0,229796,0.649806629,20.34127631,0.962373375,3.225537811,0.8023433990000001,0.937807872,0.9137752290000001
4,6,low,214,13.78404875,4,2.0,2.337027335,0.09018312099999999,1.0345572090000001,0,229813,0.7292977190000001,20.57971587,0.9503497059999999,3.122864426,0.920078174,0.833101567,0.971198982
0,3,medium,352,9.16515139,7,2.0,2.340315537,-2.163296833,1.6525564830000001,0,229884,0.627428712,23.41757139,0.9597478909999999,3.259326353,0.64101629,1.042633779,0.9510466999999999
4,7,high,246,3.0,5,4.0,3.29418925,1.3485870469999999,0.49042840600000004,0,230059,0.537117803,12.58416503,0.9071391120000001,2.79916236,0.779401786,0.8455917359999999,0.8071681209999999
