,Filename,Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
2360,408838.txt,P7,ITA,high,379,5.744562647,7,3,2.678935905,-29.21276181,4.244926566,0,408838.txt,0.595075517,22.98696491,0.918725946,3.207288835,0.521058445,1.159380602,0.935627525
2361,408839.txt,P3,DEU,high,352,4.472135955,6,2,2.420630033,-3.302382441,1.809688749,0,408839.txt,0.569984168,16.97940502,0.917159209,3.18896182,0.956776365,0.758977961,0.742720168
2362,409056.txt,P2,TEL,medium,302,8.485281374,5,4,2.940078111,-2.360842812,1.515544051,0,409056.txt,0.642398534,21.92467731,0.978979289,3.080236564,0.594377066,1.068750102,0.980440512
2363,409501.txt,P3,ARA,medium,293,3.605551275,6,3,2.550571795,1.204993354,0.647295272,0,409501.txt,0.535952501,16.0959426,0.889659295,2.805951568,0.373926821,1.326674756,0.93444403
2364,409695.txt,P5,SPA,medium,252,4.358898944,6,2,2.353695414,-1.548776987,1.49988165,0,409695.txt,0.596621583,17.10238682,0.930280514,3.014091598,0.685066252,0.989878702,0.896076952
2365,409809.txt,P2,KOR,low,130,3.605551275,3,2,2.360926916,0.497573366,0.847157487,0,409809.txt,0.617624224,11.36051344,0.947876106,2.598508882,0.854700577,0.816067294,0.885939242
2366,409820.txt,P3,ARA,medium,221,4.582575695,5,2,2.494496607,-0.568987123,1.140903289,0,409820.txt,0.55841446,13.72818791,0.943950596,2.666944304,0.518004571,1.102798821,0.950669928
2367,410050.txt,P7,KOR,medium,285,9.949874371,5,2,2.471707972,-3.339117925,1.773962239,0,410050.txt,0.667990762,21.05600362,0.964178045,3.243924328,0.9394248,0.806214555,0.922966445
2368,410323.txt,P4,KOR,medium,273,20.34698995,5,2,2.131896509,0.37165748,1.096628689,0,410323.txt,0.793757403,27.68249555,0.946267178,3.641273178,1.344094918,0.661734577,0.926817776
2369,410537.txt,P4,KOR,low,26,1,1,1,2.331718499,0.303320783,0.073857381,1,410537.txt,0.229864182,1.792398246,0.595111207,0.715082554,0.512015667,0.350584937,0.67400418
2370,410702.txt,P7,FRA,medium,291,7.280109889,6,2,2.30141508,-0.740070344,1.332300229,0,410702.txt,0.64009429,22.13007767,0.968606041,3.17170076,0.62138321,1.075751885,0.96775144
2371,410790.txt,P3,ARA,medium,302,11.13552873,6,2,2.185165892,0.195324726,1.119183128,0,410790.txt,0.682597187,23.14668496,0.976318914,3.495374541,1.117024261,0.744440748,0.861225551
2372,410805.txt,P7,HIN,medium,227,17.40689519,5,3,2.50681799,-0.935553325,1.395099574,0,410805.txt,0.801904691,25.67544725,0.964967121,3.496535848,1.230845139,0.714882237,0.95348017
2373,410900.txt,P1,KOR,medium,241,3.16227766,5,8,10.63395471,2.133267336,0.015784528,0,410900.txt,0.504986816,11.61075668,0.903778274,2.549673185,0.493788073,1.084891346,0.904760524
2374,410922.txt,P7,TUR,high,287,12.32882801,4,3,3.040776357,-7.096296971,2.041100845,0,410922.txt,0.622947746,18.54926341,0.952210457,2.860643212,0.573227262,1.040637008,0.945418198
2375,410984.txt,P1,HIN,medium,309,5.291502622,7,2,2.220873741,0.456216423,0.975580397,0,410984.txt,0.571029791,19.11955966,0.915105945,2.942154453,0.394139758,1.319778281,0.957730325
2376,411135.txt,P3,DEU,medium,323,5.196152423,7,2,2.163536748,0.121411378,1.168361771,0,411135.txt,0.602187859,19.67807685,0.9093388,3.340991414,0.916220054,0.838050508,0.752469232
2377,412083.txt,P7,SPA,medium,309,7.141428429,7,2,2.251136468,-1.665590178,1.620721583,0,412083.txt,0.646979922,22.68822949,0.952344801,3.404874086,0.885209544,0.881394306,0.860912189
2378,412197.txt,P2,FRA,high,380,3.464101615,7,2,2.183145039,0.441298651,1.015871212,1,412197.txt,0.529636546,18.8000725,0.856516211,2.976160379,0.346183375,1.376414395,0.913957619
2379,412217.txt,P3,KOR,medium,209,4.242640687,5,2,2.488449467,0.279610636,0.859737774,0,412217.txt,0.541568146,11.97371141,0.944532732,2.59724135,0.599753306,0.988041751,0.929354109
2380,412357.txt,P1,SPA,high,340,3.464101615,7,2,2.268647941,-1.138978366,1.470121552,0,412357.txt,0.568292946,18.29795098,0.875663221,3.204564574,0.75903722,0.924160293,0.770824299
2381,412447.txt,P8,TUR,high,373,19.28730152,6,2,2.285817853,0.115040467,1.064261791,0,412447.txt,0.659292245,25.65103327,0.942485097,3.213369452,0.599841862,1.066166805,0.934960533
2382,412566.txt,P1,KOR,medium,241,3.872983346,5,2,2.463195828,-0.534565582,1.151635702,0,412566.txt,0.554019071,14.64332052,0.928890988,2.700436809,0.457859,1.183967998,0.952718519
2383,412744.txt,P3,ARA,medium,343,4.472135955,6,2,2.221221066,0.295979366,1.045432224,0,412744.txt,0.591443456,18.93527293,0.928805461,3.294055185,0.917449905,0.815798603,0.774038597
2384,412900.txt,P4,HIN,high,310,10.39230485,5,3,2.688280633,0.596993214,0.856070323,0,412900.txt,0.607478124,18.12242199,0.956886755,3.17110637,0.886665462,0.819840362,0.909158781
2385,413301.txt,P2,KOR,high,351,8.544003745,7,3,2.368940551,-0.82429883,1.466040848,0,413301.txt,0.68519247,28.74785937,0.944053075,3.625926418,0.905723436,0.900750855,0.858488793
2386,413422.txt,P8,HIN,high,354,6.32455532,7,2,2.236614478,-1.159197989,1.505621456,0,413422.txt,0.621227308,22.92216513,0.937059411,3.422959176,0.820120151,0.917849452,0.842911366
2387,413722.txt,P3,HIN,high,445,9.797958971,7,2,2.292399745,-3.333114286,1.938977255,0,413722.txt,0.643524884,28.41507176,0.959022152,3.627662164,0.842153573,0.911498362,0.878962979
2388,413744.txt,P4,DEU,high,353,4.69041576,5,2,2.414693248,-0.240475623,1.093893591,0,413744.txt,0.559054477,17.55741464,0.951302646,2.981942036,0.575058886,1.040653787,0.941107853
2389,413824.txt,P1,DEU,high,357,10.29563014,5,3,2.605990837,-1.365774455,1.429828993,0,413824.txt,0.642891209,23.97338334,0.973119066,3.347074139,0.754936614,0.951388909,0.946867802
2390,414228.txt,P6,SPA,high,661,10.24695077,10,2,2.002712263,-0.177678454,1.460248892,0,414228.txt,0.653641025,44.36336154,0.917064726,4.104123394,0.717752794,1.070146445,0.830416982
2391,414297.txt,P6,ZHO,high,423,9.848857802,8,2,2.227038347,-1.196633165,1.525100507,0,414297.txt,0.633065656,26.70462195,0.949620035,3.579942936,0.825637016,0.922850877,0.863520268
2392,414694.txt,P5,ARA,medium,304,4.472135955,5,3,2.761271657,-0.322375523,1.10060481,0,414694.txt,0.562100972,16.61028535,0.925311072,2.981677998,0.616625826,1.022165242,0.89790076
2393,414760.txt,P3,TEL,high,333,17.66352173,6,2,2.323878103,-2.715581134,1.785267056,0,414760.txt,0.709241209,27.45142609,0.963247276,3.523299623,0.955591291,0.842389464,0.940388281
2394,414977.txt,P4,ITA,high,407,14.96662955,7,2,2.179099211,0.265932719,1.096108851,0,414977.txt,0.677804622,28.26690307,0.977523221,3.65029735,0.981186945,0.827217461,0.910282632
2395,414985.txt,P5,ARA,medium,318,3.464101615,7,2,2.333554803,-0.087524203,1.100455582,0,414985.txt,0.527636516,14.58727225,0.870465005,2.930694146,0.671231536,0.944833318,0.798830414
2396,415235.txt,P1,ITA,high,307,4.69041576,5,2,2.428132264,-2.150378529,1.574723015,0,415235.txt,0.580476246,17.49569358,0.953493784,3.048547909,0.688721064,0.959912537,0.915462319
2397,415597.txt,P4,TUR,medium,376,5.567764363,8,2,2.219954857,-0.204112104,1.234563595,0,415597.txt,0.564949522,22.48048613,0.900103099,2.98775942,0.270377152,1.551472398,0.971449476
2398,415619.txt,P7,JPN,medium,231,3.872983346,5,2,2.483137142,-0.376875492,1.091085645,0,415619.txt,0.534158695,12.54476262,0.918021988,2.659319445,0.58403571,1.009953721,0.900379918
2399,415688.txt,P2,SPA,low,268,13.37908816,4,2,2.287501361,-1.16355885,1.461729813,0,415688.txt,0.723061647,25.15953347,0.901249188,3.410679449,1.013030905,0.808908488,0.836827292
2400,416035.txt,P2,JPN,medium,309,6.32455532,6,3,2.634981576,0.725492912,0.832419,0,416035.txt,0.568718518,18.65238628,0.946568994,2.81451884,0.323799077,1.415094123,0.970065778
2401,416304.txt,P5,KOR,high,349,6.244997998,6,2,2.245343984,-0.910956988,1.42946936,0,416304.txt,0.620940641,22.12411359,0.939173846,3.404476558,0.869531703,0.875360086,0.828024657
2402,416310.txt,P2,ZHO,high,305,4.472135955,6,3,2.470439558,1.048937512,0.777105964,0,416310.txt,0.587625009,18.84376445,0.924556406,3.15973839,0.673493042,1.012656862,0.874302692
2403,416843.txt,P5,KOR,high,495,6.8556546,8,2,2.177191041,-1.592449659,1.677687722,0,416843.txt,0.618037002,30.71770879,0.92440491,3.587439144,0.581426672,1.137221006,0.915276143
2404,416852.txt,P5,SPA,medium,297,19.28730152,6,2,2.348100549,-6.048653237,2.338690795,0,416852.txt,0.75241555,25.8301599,0.948644618,3.593469862,1.330886561,0.645910242,0.917611091
2405,417007.txt,P7,DEU,high,328,5.916079783,7,2,2.160396831,0.382050618,1.063638761,0,417007.txt,0.593359931,19.74873762,0.921443677,3.26453265,0.760244869,0.944064402,0.835450638
2406,417184.txt,P8,ITA,medium,221,4.582575695,5,3,3.316647265,0.794919016,0.570166211,0,417184.txt,0.464681209,10.94076714,0.867150981,2.087728515,0.098116387,2.071094011,0.931334307
2407,417612.txt,P4,JPN,high,477,14.4222051,8,2,2.111765964,0.061520101,1.24391596,0,417612.txt,0.680357454,36.48984901,0.983250991,3.567092458,0.524967535,1.209283383,0.985374774
2408,417693.txt,P8,KOR,low,113,2.236067977,3,3,3.775809638,0.859978485,0.44862898,0,417693.txt,0.437648732,6.543296207,0.917726236,1.715738076,0.220034155,1.489016188,0.931129668
2409,418189.txt,P3,TUR,high,302,5.099019514,6,7,5.644155602,-0.217159126,0.716817771,0,418189.txt,0.537788739,15.06175619,0.911322109,2.878292115,0.5696276,1.049013714,0.886096397
2410,418195.txt,P4,ZHO,high,325,7,5,2,2.199167585,0.544438872,0.953090822,0,418195.txt,0.614378536,19.5024732,0.962824583,3.315893584,0.960912146,0.796008274,0.841288146
2411,418401.txt,P8,TUR,high,337,6.32455532,6,4,2.903247411,0.645279716,0.873963097,0,418401.txt,0.577855877,20.93962119,0.923719477,2.97097948,0.338709605,1.419020884,0.965599614
2412,418886.txt,P5,FRA,medium,329,6,6,2,2.268069789,-0.546764133,1.302555709,0,418886.txt,0.610197674,20.48809377,0.94704099,3.27719582,0.795213908,0.913102404,0.872077248
2413,418921.txt,P4,FRA,high,278,4.582575695,6,2,2.320457918,-0.888325688,1.35733104,0,418921.txt,0.579213938,16.81292703,0.924231001,3.0406959,0.702478386,0.963749245,0.870563148
2414,419007.txt,P5,JPN,medium,327,5.916079783,7,2,2.336777119,-1.202665363,1.428042337,0,419007.txt,0.574262693,19.60407088,0.923295771,2.990320846,0.437312135,1.246356049,0.951298271
2415,419091.txt,P1,TUR,medium,261,7.681145748,6,2,2.324561279,-0.366697765,1.200511344,0,419091.txt,0.599880046,19.00292321,0.931072416,2.865631168,0.402208348,1.316678248,0.963512289
2416,419378.txt,P5,TUR,high,286,4,6,2,2.303009576,0.013855907,1.087927758,0,419378.txt,0.552425721,16.43983842,0.906628521,2.875872006,0.465584799,1.19755239,0.925995242
2417,419475.txt,P3,ARA,high,316,9.055385138,4,3,2.51817916,-1.139236596,1.435414774,0,419475.txt,0.662602381,20.52430302,0.943362333,3.341139246,1.195905091,0.654810831,0.81433501
2418,419804.txt,P4,ZHO,medium,335,8.426149773,6,3,2.69634754,-16.77348402,3.274983797,0,419804.txt,0.654926388,23.05568952,0.984678873,3.377584729,0.901297542,0.846383635,0.930310184
2419,419998.txt,P1,FRA,high,314,6.32455532,6,2,2.315785675,-0.215386116,1.158391005,0,419998.txt,0.625482251,21.3223983,0.966337006,3.157718773,0.650137702,1.025448906,0.958523746
2420,420004.txt,P7,SPA,medium,294,15.8113883,6,2,2.110760409,0.166608226,1.203734079,0,420004.txt,0.728880786,30.29106543,0.979976087,3.338798163,0.565650504,1.199163948,0.97051149
2421,420012.txt,P5,JPN,medium,392,11.87434209,7,2,2.163664461,0.412593834,1.047276675,0,420012.txt,0.64156072,26.37050324,0.973838808,3.38032761,0.634578145,1.065326665,0.960268112
2422,420412.txt,P1,FRA,low,291,6.32455532,7,2,2.29881451,-0.667082132,1.312927901,0,420412.txt,0.607293091,19.25520573,0.936942953,3.149282328,0.71008735,0.977443547,0.898126406
2423,420429.txt,P1,FRA,high,350,10.34408043,6,4,3.291182365,1.14961504,0.580397147,0,420429.txt,0.526817977,17.52234275,0.88805066,2.560539546,0.154000985,1.813016,0.90188168
2424,420433.txt,P4,FRA,medium,301,12.92284798,5,2,2.226963407,0.177838396,1.088696577,0,420433.txt,0.697219786,25.1577828,0.98034554,3.341105873,0.802685018,0.935659092,0.973802516
2425,420620.txt,P5,ZHO,high,296,5.099019514,6,2,2.47932224,-1.208818139,1.320814444,0,420620.txt,0.550567496,14.76697571,0.940679213,2.914273116,0.720700367,0.899004505,0.885079783
2426,421166.txt,P2,JPN,low,70,5.291502622,2,2,2.940780075,-23.04671496,3.327901071,0,421166.txt,0.643649263,8.012415828,0.926222784,2.184242572,0.908037667,0.706864405,0.966196947
2427,421490.txt,P4,ITA,low,170,3.605551275,4,2,2.537410276,-0.477391664,1.087382676,0,421490.txt,0.563592011,11.28701211,0.951180906,2.577234849,0.718053097,0.888547563,0.912811864
2428,421511.txt,P4,ZHO,medium,296,17.2626765,6,3,2.750244025,-0.658131785,1.189882772,0,421511.txt,0.657551041,23.96145749,0.938897935,2.749378981,0.247940958,1.595329587,0.842189312
2429,421519.txt,P2,SPA,medium,312,6.708203932,5,5,3.346741208,0.942120675,0.730661034,0,421519.txt,0.573916949,17.27690767,0.955654298,3.009510682,0.634490816,1.004304948,0.930536663
2430,421876.txt,P8,KOR,medium,333,3.464101615,5,3,3.006345651,0.763767231,0.670297152,0,421876.txt,0.500634429,13.40440218,0.920634237,2.702800049,0.477119221,1.098935225,0.916805521
2431,421931.txt,P2,HIN,high,393,11.70469991,7,2,2.198008039,-1.677475778,1.676481121,0,421931.txt,0.635136859,27.86875983,0.947987286,3.39485904,0.539554421,1.182735382,0.948849988
2432,422200.txt,P1,ZHO,high,360,5.830951895,6,3,2.629209967,1.091958252,0.670249786,0,422200.txt,0.538699939,16.93854926,0.921012092,2.945939092,0.497681693,1.128442413,0.912841957
2433,422296.txt,P3,ARA,low,151,3.872983346,4,2,2.511153847,0.034971738,0.938674914,0,422296.txt,0.558335795,10.8839972,0.947656128,2.456085461,0.567100103,1.043461647,0.944383443
2434,422491.txt,P5,FRA,high,414,5.099019514,9,2,2.042175795,0.532652177,1.120094829,1,422491.txt,0.587486614,25.4297437,0.86914368,3.414487639,0.516914418,1.213200856,0.862976005
2435,422581.txt,P1,ITA,high,312,5.744562647,6,2,2.263544449,-1.194731804,1.490129054,0,422581.txt,0.636388325,21.73411225,0.944662208,3.371240058,0.898159274,0.861219575,0.837047435
2436,422892.txt,P1,ITA,high,314,7.810249676,6,2,2.256614438,-0.402427124,1.267987865,0,422892.txt,0.659866883,24.04138696,0.978688392,3.324470615,0.738338223,0.982790251,0.957837063
2437,422921.txt,P5,ZHO,high,379,6.708203932,6,2,2.390633316,-1.445612561,1.445347426,0,422921.txt,0.603559664,20.0001558,0.965629062,3.354856187,0.989173512,0.764329849,0.829470651
2438,423181.txt,P5,KOR,high,322,5.385164807,6,2,2.279366086,-2.403243232,1.761140335,0,423181.txt,0.615194872,20.39032909,0.924880657,3.345795767,0.921580766,0.833763748,0.781823802
2439,423226.txt,P7,SPA,high,344,10.29563014,6,5,2.954326299,0.18674648,1.055892187,0,423226.txt,0.666995105,26.47903226,0.970549522,3.501235305,0.806641369,0.953941215,0.921842186
2440,423534.txt,P6,KOR,medium,300,4.898979486,5,3,2.750881418,0.432261615,0.885458016,0,423534.txt,0.555215657,16.10127186,0.935096345,2.893096317,0.549662648,1.076671552,0.929397518
2441,424217.txt,P2,FRA,medium,359,4,8,3,2.448445767,0.743094952,0.926582634,0,424217.txt,0.543096734,20.62546403,0.870690349,2.906173175,0.226835473,1.663477821,0.970956205
2442,424249.txt,P4,JPN,medium,263,12.80624847,6,4,2.985050433,-4.052665714,1.753042932,0,424249.txt,0.710969645,26.52638832,0.959876822,3.108988325,0.462412583,1.3078179,0.934684522
2443,424431.txt,P8,SPA,high,337,4.123105626,7,2,2.143539991,0.572903856,0.991234315,0,424431.txt,0.551907903,18.63355072,0.869232671,3.064684491,0.477784043,1.207672888,0.875912946
2444,424444.txt,P1,TUR,medium,356,6.92820323,6,2,2.312480314,-0.688667861,1.308060288,0,424444.txt,0.608318251,22.46280082,0.94111378,3.180292872,0.564532944,1.107107959,0.947173437
2445,424464.txt,P2,ZHO,medium,325,4.358898944,7,2,2.176559847,0.412923964,1.034664659,0,424464.txt,0.566144451,18.46401265,0.896316791,3.117230459,0.595076873,1.075755335,0.86466472
2446,424680.txt,P8,KOR,medium,172,4.242640687,5,3,2.911725559,0.434388019,0.82020862,0,424680.txt,0.56765272,12.76384056,0.940012892,2.525472536,0.435953993,1.239304241,0.963293165
2447,425089.txt,P2,TEL,medium,408,8.831760866,8,2,2.176010891,-0.744037816,1.447517326,0,425089.txt,0.607656015,25.9035676,0.929581919,3.350959631,0.515379517,1.195702661,0.929027389
2448,425198.txt,P1,KOR,low,131,3.741657387,3,2,2.633534031,0.117326679,0.84184532,0,425198.txt,0.551646868,9.449321347,0.960137591,2.334259424,0.634297214,0.940412452,0.947802374
2449,425642.txt,P5,FRA,medium,284,8.94427191,5,4,3.138028723,-2.572551795,1.460189328,0,425642.txt,0.624626429,18.78082608,0.974100968,3.105853236,0.775200747,0.906791387,0.95258183
2450,425648.txt,P7,ITA,medium,333,6.244997998,5,2,2.289303758,-0.017367763,1.110703714,0,425648.txt,0.624086623,20.8776284,0.959966267,3.308523313,0.877841922,0.850296377,0.875273623
2451,425740.txt,P7,HIN,medium,341,10.67707825,6,3,2.550201788,0.569015954,0.935153393,0,425740.txt,0.619493429,21.42425236,0.960405248,3.288284588,0.766304994,0.935617373,0.916010413
2452,425849.txt,P4,FRA,high,419,6.480740698,7,2,2.186270345,-0.591345396,1.391634659,0,425849.txt,0.629049444,25.98560136,0.936875801,3.616273355,0.903485918,0.87314654,0.793042277
2453,425931.txt,P5,JPN,medium,305,8.366600265,6,4,2.871213095,0.215395477,1.011027871,0,425931.txt,0.615388159,22.34479587,0.96378936,2.961769171,0.343170255,1.429568139,0.975597806
2454,426140.txt,P7,JPN,medium,217,6.08276253,5,1,1.772311339,-0.254405652,1.28619651,1,426140.txt,0.60155933,17.91420585,0.933069294,2.797979259,0.343394579,1.470752691,0.969455445
2455,426468.txt,P5,ARA,medium,236,3,6,2,2.288420205,0.108589671,1.064124134,0,426468.txt,0.5565938,13.92978094,0.870436419,2.860073944,0.720204401,0.925036873,0.796599162
2456,426666.txt,P8,ITA,low,275,6.92820323,6,3,2.652929841,-3.999531126,1.879249081,0,426666.txt,0.640499666,20.41481269,0.941796383,3.208901758,0.79756996,0.921540438,0.893783506
2457,426703.txt,P7,HIN,medium,344,21.26029163,7,2,2.209065879,-0.16537778,1.231381625,0,426703.txt,0.72106174,29.74329123,0.954634561,3.454816092,0.767483362,0.974866766,0.955213694
2458,426718.txt,P4,JPN,high,318,5.656854249,6,2,2.326701047,0.137477098,1.023803799,0,426718.txt,0.567928822,17.65886207,0.945430446,2.970730974,0.54234742,1.097073588,0.943072254
2459,426980.txt,P7,HIN,medium,332,6.557438524,7,2,2.172512453,0.262730367,1.103071135,0,426980.txt,0.578824678,21.24998123,0.918309871,3.017310255,0.352224338,1.409174067,0.96109837
2460,427021.txt,P4,DEU,high,395,8.246211251,7,2,2.385439973,-20.76223007,3.914037238,0,427021.txt,0.638997901,23.76484755,0.93195184,3.591588279,1.148039668,0.714475793,0.720866921
2461,427143.txt,P5,HIN,medium,317,10.77032961,7,2,2.179432511,-2.073524423,1.791698675,0,427143.txt,0.713032142,28.82701115,0.980443891,3.646882943,0.979876652,0.866467157,0.893510163
2462,427352.txt,P4,HIN,high,346,14.79864859,6,5,3.257111148,-10.06702182,2.324405069,0,427352.txt,0.67213494,24.60947766,0.961408742,3.526780952,1.018367669,0.79778994,0.895865094
2463,427362.txt,P3,HIN,medium,243,11.48912529,5,2,2.275095088,-0.324754246,1.227070769,0,427362.txt,0.687004553,20.17996819,0.973738596,3.279191835,1.049917787,0.763536695,0.921166632
2464,427400.txt,P8,SPA,high,354,10.86278049,6,2,2.238870897,0.197906191,1.070345802,0,427400.txt,0.640279224,22.96016086,0.976868368,3.37612054,0.844457624,0.884246525,0.931778404
2465,427521.txt,P5,KOR,low,203,5.744562647,4,2,2.477891418,-0.274684673,1.063205295,0,427521.txt,0.613043882,14.31771821,0.976996439,2.840100802,0.835126955,0.830474254,0.94625908
2466,427905.txt,P2,FRA,high,321,3.741657387,6,2,2.316692901,-0.940550298,1.374831167,0,427905.txt,0.572621687,16.90242805,0.909021436,3.158935172,0.882200779,0.818220751,0.764154184
2467,428307.txt,P1,SPA,medium,361,8,7,3,2.492241605,0.757253013,0.894954905,0,428307.txt,0.585934109,22.9493858,0.946146777,2.928866047,0.252476848,1.592904581,0.968965973
2468,428625.txt,P2,ZHO,medium,305,9.38083152,5,4,2.9885721,-0.942214936,1.232622983,0,428625.txt,0.643888433,20.75898894,0.980260179,3.245395102,0.855514132,0.863539212,0.949073415
2469,428765.txt,P7,ARA,low,99,2.236067977,3,5,7.62510935,1.689609042,0.022445189,0,428765.txt,0.495344792,7.309149309,0.872571744,2.007396455,0.422378908,1.191596257,0.901321452
